sample	club-moss_0.001_1x_1	club-moss_0.001_2x_1	club-moss_0.001_4x_1	club-moss_0.001_8x_1	club-moss_0.002_1x_1	club-moss_0.002_2x_1	club-moss_0.002_4x_1	club-moss_0.002_8x_1	club-moss_0.004_1x_1	club-moss_0.004_2x_1	club-moss_0.004_4x_1	club-moss_0.004_8x_1	club-moss_0.006_1x_1	club-moss_0.006_2x_1	club-moss_0.006_4x_1	club-moss_0.006_8x_1	club-moss_0.008_1x_1	club-moss_0.008_2x_1	club-moss_0.008_4x_1	club-moss_0.008_8x_1	club-moss_0.01_1x_1	club-moss_0.01_2x_1	club-moss_0.01_4x_1	club-moss_0.01_8x_1	club-moss_0.02_1x_1	club-moss_0.02_2x_1	club-moss_0.02_4x_1	club-moss_0.02_8x_1	club-moss_0.0_1x_1	club-moss_0.0_2x_1	club-moss_0.0_4x_1	club-moss_0.0_8x_1
club-moss_0.001_1x_1	0.0	0.0	0.0	0.0	0.0022649985578975	0.0017581335995633543	0.0011634028715633731	0.000934713396596429	0.003773373225243018	0.0032455032892481418	0.0025782558595537812	0.002275810005544817	0.005499289322988647	0.004913048136342211	0.004081796521747982	0.003731490964985147	0.007112832099636306	0.006392096710364376	0.005738358233188035	0.005482066630946548	0.00862652587998528	0.007996274566058663	0.007247628032396241	0.007054576002102917	0.016899450139917064	0.016622320879063006	0.015589746765832692	0.015314996870302395	0.0008218144200559366	0.00042266657822977616	0.0	0.0
club-moss_0.001_2x_1	0.0	0.0	0.0	0.0	0.0017305551842627285	0.0011814483552886256	0.0005654854765360682	0.0005517699494451369	0.003391428326985489	0.002744243363408261	0.001929481875211924	0.0018713454971326946	0.005195433566779062	0.004483076113113217	0.0035313357723614986	0.003491779222145073	0.006964645700766196	0.006019135382038757	0.005278615709606643	0.005196006256875201	0.00840326743337929	0.007546930472218713	0.0069799459974317045	0.006785418164300172	0.016706301674872626	0.016315573671802662	0.015386499960276892	0.015103896019127932	0.0	0.0	0.0	0.0
club-moss_0.001_4x_1	0.0	0.0	0.0	0.0	0.0010994251953169631	0.0003829283714276763	0.0	0.0004512123203254314	0.0026773067944804232	0.0019642789424230978	0.0012346138393517564	0.0018496265669775656	0.004396116368702392	0.003646619669980375	0.002892559646832834	0.003316789155943963	0.006254486337670755	0.005420166679838204	0.004827672730385234	0.005043583593091467	0.007815178352090526	0.00696799039331577	0.006462333611505021	0.006750615805380354	0.016299009541480836	0.015947419600890377	0.015120981614699297	0.015430313476599055	0.0	0.0	0.0	0.0
club-moss_0.001_8x_1	0.0	0.0	0.0	0.0	0.0010222320603300347	0.0005898262530768701	0.0	0.001947125367859415	0.002676145081943105	0.0021250149183812393	0.0017516720064566932	0.0033751130283640805	0.004468066645912642	0.003826992768895979	0.00339380328134426	0.004944242870396799	0.0064894958431615515	0.005747139976245835	0.005350118165675829	0.006735227762916712	0.008133620734144552	0.007193251417863742	0.007028296406208828	0.00836224313384073	0.016373209854019185	0.016160579183429107	0.015771012289253254	0.01711567039628539	0.0	0.0	0.0	0.0
club-moss_0.002_1x_1	0.002265654142627146	0.0018007480308034325	0.0011386960586309803	0.0010221199775093553	0.0	0.0	0.0	0.0	0.004432882053291623	0.00396094336126082	0.003354936866977354	0.003078766823573753	0.006343089235686634	0.005722266980295031	0.004869012506463313	0.004621713420997555	0.007842506371813864	0.007398819081082679	0.0065801322400489	0.006379882410909247	0.00948596401935106	0.008768480946017504	0.008059139489569737	0.007739011202315754	0.01743726572877286	0.01714329548234409	0.01641156159813278	0.0159838543138363	0.0014416327590190529	0.0010674589596165608	0.0004952194968577162	0.0004316431144272914
club-moss_0.002_2x_1	0.001691413778107305	0.0011823895774513164	0.00038170377282790134	0.0005682770267399712	0.0	0.0	0.0	0.0	0.00410008061757815	0.0034557054753621436	0.002643635240766305	0.002673178852833906	0.005801275906424836	0.00518511649734724	0.0042406349006413446	0.004214637993854234	0.007398897228749259	0.006806698285157983	0.005976300993274496	0.005980307463134159	0.009087691281748711	0.008418019167180582	0.007681164778141283	0.007525092746159191	0.017144681751233022	0.016916415770584843	0.015944418085223417	0.015637755889593208	0.0009963571905000543	0.0005296771636620698	0.0	0.0
club-moss_0.002_4x_1	0.001115095791752714	0.0005634720074520877	0.0	0.0	0.0	0.0	0.0	0.0	0.0035697834655245095	0.002806612932937961	0.0021067585966739267	0.002438570243829526	0.005257770464174073	0.004549007682133325	0.0037701449404781854	0.0039034284790568437	0.0071126984892148455	0.006303451653274306	0.0056464243429470325	0.005712731853466787	0.008570897428439488	0.007747017587401838	0.007194545849340513	0.007254164469123596	0.01672628347494555	0.01640736915616828	0.015505573769041188	0.015709510506988916	0.00042794427384520967	0.0	0.0	0.0
club-moss_0.002_8x_1	0.0009345325971409796	0.0005728589761007999	0.0004649082237316725	0.0019462051512966643	0.0	0.0	0.0	0.0	0.003499534400574755	0.002877384347020726	0.002606472912486729	0.0041856604345655735	0.005244878517746229	0.004683639162510536	0.004172938172183468	0.005712957355415833	0.007161712057580955	0.006539155429638939	0.006159009197290781	0.007505519278000972	0.00873245586454311	0.007947440783080267	0.007781229445459565	0.009081723534198128	0.016876858671376716	0.016752105237883085	0.016447139784785746	0.017816685155174972	0.0	0.0	0.0	0.00046083628846625956
club-moss_0.004_1x_1	0.0037786260222406444	0.003531526992510311	0.002775723786269639	0.0026801489541335433	0.00443775521227886	0.004265402061341915	0.0037282559618807064	0.003507530886923893	0.0	0.0	0.0	0.0	0.007632646509837675	0.0071873503039217215	0.006353733248686357	0.006144038983926072	0.009487905717336377	0.008869780515911375	0.00808980539700279	0.007920400529423645	0.010971850592348342	0.010584519666014586	0.009818352932243727	0.009516482382378982	0.018751345111249193	0.018420482889305957	0.017746549555180617	0.01715584909744309	0.0030000544988145663	0.0028246912680163095	0.0021030729783673274	0.0019899406106746826
club-moss_0.004_2x_1	0.0031274942823477235	0.002750116298976897	0.0019611049380980736	0.00205182863589718	0.0038164023408849283	0.0034603570969069146	0.002823076298476247	0.0027807490235901705	0.0	0.0	0.0	0.0	0.007076746561899206	0.006616775030993085	0.005699403874535926	0.00553724209473336	0.008872542806634173	0.008311737817095441	0.007309572588998028	0.007256716400344262	0.010313259112042861	0.009686081520680383	0.009060321439552918	0.008801229705284552	0.01835900869773298	0.018000048658902784	0.017119444311997464	0.016846203360312777	0.0024475676746737373	0.0020563148944477217	0.0013207353344927902	0.0011928492444004731
