sample	club-moss_0.001_1x_1	club-moss_0.001_2x_1	club-moss_0.001_4x_1	club-moss_0.001_8x_1	club-moss_0.002_1x_1	club-moss_0.002_2x_1	club-moss_0.002_4x_1	club-moss_0.002_8x_1	club-moss_0.004_1x_1	club-moss_0.004_2x_1	club-moss_0.004_4x_1	club-moss_0.004_8x_1	club-moss_0.006_1x_1	club-moss_0.006_2x_1	club-moss_0.006_4x_1	club-moss_0.006_8x_1	club-moss_0.008_1x_1	club-moss_0.008_2x_1	club-moss_0.008_4x_1	club-moss_0.008_8x_1	club-moss_0.01_1x_1	club-moss_0.01_2x_1	club-moss_0.01_4x_1	club-moss_0.01_8x_1	club-moss_0.02_1x_1	club-moss_0.02_2x_1	club-moss_0.02_4x_1	club-moss_0.02_8x_1	club-moss_0.0_1x_1	club-moss_0.0_2x_1	club-moss_0.0_4x_1	club-moss_0.0_8x_1
club-moss_0.001_1x_1	0.0	0.0	0.0	0.0	0.001998638720101332	0.0014126961621976745	0.00042822184898481914	0.0	0.0036080493616746636	0.0029848840034335227	0.0018975721097318598	0.001589934017897719	0.0055626862512584314	0.004452029217321493	0.0035434026022937684	0.003150055178207903	0.006579836372896938	0.006073734102693422	0.00506942869099925	0.004894695830956913	0.008361753006059972	0.007478441816963136	0.00651119911297248	0.006317965216070897	0.01660369747467962	0.015567680770077788	0.014422295711620401	0.014152658807849194	0.0006035476265879117	0.0	0.0	0.0
club-moss_0.001_2x_1	0.0	0.0	0.0	0.0	0.0014279083454594513	0.0006611015785453642	0.0	0.0	0.0030323237435248953	0.002335100055345941	0.0011757453201198154	0.001069605407690049	0.004788681313818175	0.003894786218997679	0.0028676935660593796	0.0026661543236103417	0.006298350716231858	0.005401040011331633	0.004510639613574064	0.004412295962602367	0.008078021969415044	0.006963437967694125	0.00604493463775908	0.005883575331687498	0.016303058639953794	0.015231090115902686	0.014237376204703152	0.014000302841458643	0.0	0.0	0.0	0.0
club-moss_0.001_4x_1	0.0	0.0	0.0	0.0	0.0005105661311070344	0.0	0.0	0.0	0.0021616238335758807	0.001373057139378355	0.0	0.0007033312607307265	0.004022758900647574	0.002942670396939234	0.0020380623494511995	0.0022877975034382198	0.005684392873315017	0.0045566653872834905	0.00375969205068366	0.004182756647093137	0.0072746479849095285	0.00612858618659809	0.0053017574299314	0.005791438493196685	0.015609024062318245	0.014720299346752007	0.013827137794816514	0.01406041526084886	0.0	0.0	0.0	0.0
club-moss_0.001_8x_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019893724198099373	0.0011832877705379966	0.0005824823234089903	0.0012321232476353548	0.0037987361448289713	0.00280441113184072	0.00214882148575261	0.0029394611760774516	0.0054586456837357996	0.004509362239188323	0.003845060347707436	0.005099968368172074	0.007234715716649706	0.006116147933625814	0.005502722382169983	0.006807853884559055	0.015611999852133854	0.01472882505462759	0.01401356894779397	0.01513315897576725	0.0	0.0	0.0	0.0
club-moss_0.002_1x_1	0.0019989517750055538	0.0014772987302863498	0.0005260567805643701	0.0	0.0	0.0	0.0	0.0	0.004427096206400566	0.0037071855921137274	0.0027593907292121846	0.0024977788995836207	0.006058866283287667	0.0053137719962672424	0.004255840133910586	0.004003570445739597	0.0076235187053343605	0.00683243570939345	0.0058617221789555255	0.005641465886473644	0.009100340998726614	0.008295482683956563	0.0073199642334968035	0.007071437587885977	0.01729720581371194	0.016335627682325413	0.015329236744535053	0.014917254839182131	0.0013419485816199277	0.0008901227155449748	0.0	0.0
club-moss_0.002_2x_1	0.0013664891227692052	0.0006615043122903215	0.0	0.0	0.0	0.0	0.0	0.0	0.00367950367064144	0.002976579283070446	0.0018926138698867406	0.0018058295533447692	0.0055763773544421	0.004433718021588452	0.0035134544303989583	0.003284897498523635	0.007040461217074626	0.006088140348375378	0.005172098252853786	0.005180643642545936	0.00853062746896299	0.007633490001797179	0.0065945696939699395	0.00654734239730369	0.016874941237827294	0.015818217999007567	0.014845072607618052	0.014590476753468725	0.0006545424383931729	0.0	0.0	0.0
club-moss_0.002_4x_1	0.00041546656250376055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028723537318750786	0.0020707752539808714	0.0011090533376582905	0.001362689980845157	0.004652850107244854	0.0035944152073515145	0.002777960040777766	0.002889646585507313	0.006408673273656528	0.005333078515386033	0.004568869197954961	0.0049399365914780426	0.007870161200558733	0.006851650736879121	0.0059455334845891486	0.006435685623134418	0.016302126977464075	0.015364259928307955	0.014409899035775879	0.014692245393947114	0.0	0.0	0.0	0.0
club-moss_0.002_8x_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027049734275637364	0.0019084604926273778	0.0012727562793062187	0.0020575873541675213	0.004607470538406093	0.0035609485518101796	0.0028622407303604287	0.003729354858783791	0.006189570488382234	0.0052385058264551735	0.004559434134642147	0.005892463376119409	0.007815334689506563	0.00672141156336184	0.006144529990590985	0.007536896707753592	0.016125358658796714	0.015313734577248954	0.014635327870799813	0.015784486763522235	0.0	0.0	0.0	0.0
club-moss_0.004_1x_1	0.0036101457062024684	0.0031374932240818385	0.0022277440976622128	0.0020074110077769225	0.004428970617154065	0.003804317217052231	0.00296136630905795	0.002726594629311705	0.0	0.0	0.0	0.0	0.007721685614087025	0.006950033054462703	0.005967140628925474	0.0055972095243036245	0.009129779976029453	0.008275085686437322	0.00743685107874323	0.007196353287742026	0.010404064789031968	0.009721085755828607	0.008860468218495622	0.008615090701834959	0.01848275023096927	0.017741944446441935	0.01677156782008143	0.016358815759892887	0.0030766115975934395	0.0024585689956013105	0.0017481282467618042	0.0014060164609314594
club-moss_0.004_2x_1	0.002891357053464826	0.0023391219859847565	0.0013706801215292426	0.0011574376440085996	0.003590980454666981	0.0029798996882454327	0.002068252750765753	0.0018650765180157631	0.0	0.0	0.0	0.0	0.006923853283435497	0.006031678192592073	0.005076060443570082	0.004884703266112719	0.008523035632728167	0.007613343886442113	0.0067079813531887855	0.006706082743454357	0.009875483908758547	0.009008498877380039	0.00810121608646284	0.007989852749527385	0.018218745250889373	0.01710966773920849	0.016213217616265967	0.015859609597691116	0.002054481738246446	0.0015566365693061425	0.0007415391600077518	0.0004765034548857192
