sample	nematode_0.001_1x_1	nematode_0.001_2x_1	nematode_0.001_4x_1	nematode_0.001_8x_1	nematode_0.002_1x_1	nematode_0.002_2x_1	nematode_0.002_4x_1	nematode_0.002_8x_1	nematode_0.004_1x_1	nematode_0.004_2x_1	nematode_0.004_4x_1	nematode_0.004_8x_1	nematode_0.006_1x_1	nematode_0.006_2x_1	nematode_0.006_4x_1	nematode_0.006_8x_1	nematode_0.008_1x_1	nematode_0.008_2x_1	nematode_0.008_4x_1	nematode_0.008_8x_1	nematode_0.01_1x_1	nematode_0.01_2x_1	nematode_0.01_4x_1	nematode_0.01_8x_1	nematode_0.02_1x_1	nematode_0.02_2x_1	nematode_0.02_4x_1	nematode_0.02_8x_1	nematode_0.0_1x_1	nematode_0.0_2x_1	nematode_0.0_4x_1	nematode_0.0_8x_1
nematode_0.001_1x_1	0.0	0.0	0.0	0.0	0.0027885361111231535	0.0025157902618054262	0.0023987629708240137	0.002368572653951522	0.004506399924026129	0.00429908233113262	0.004140845577673314	0.00416335258422087	0.006504897634428944	0.006645322779338998	0.0059474532943273855	0.005922327738994205	0.008215086973800637	0.008175164669563162	0.007858423521859592	0.0077311851112709905	0.010000762856422495	0.010092758627630767	0.009501205689216993	0.009277619888372524	0.019637778105815507	0.0192565602437595	0.01851712460942868	0.018570544686651095	0.0008194949756506697	0.0005592323404235853	0.0005867419830775054	0.0007461903450397655
nematode_0.001_2x_1	0.0	0.0	0.0	0.0	0.002384837975458458	0.002135943151142743	0.0018521754996363583	0.0017434033328387918	0.00444082193916178	0.003989810550744645	0.003623196096059311	0.0036248654264067347	0.006519044133166344	0.006276599364864203	0.005459969399644971	0.005347312474488532	0.008102146770719767	0.00792278808427747	0.007423367759791509	0.007204120745516356	0.010065866227478243	0.009843597196870979	0.009141177353250108	0.008885870356750746	0.01963620582813606	0.01911682117556191	0.018410301428308597	0.01824019373125138	0.0004866564816464157	0.0	0.0	0.0
nematode_0.001_4x_1	0.0	0.0	0.0	0.0	0.0024176298002775887	0.0018716746142105826	0.0016552437206398868	0.0017512239109314992	0.004338024306064847	0.0038354847124893007	0.003515064022459856	0.0035692580040891323	0.006416798013098175	0.00615854092762335	0.005359385614426106	0.005403124877005583	0.008104091471067805	0.007743127554753918	0.007266748235630333	0.007206234165829662	0.009936084893647069	0.00968162779851796	0.009088282209110572	0.008946849137636484	0.019663492248532758	0.01917609374296131	0.018384349497295224	0.018332020350818014	0.00040631422413325564	0.0	0.0	0.0
nematode_0.001_8x_1	0.0	0.0	0.0	0.0	0.0023813471247654894	0.001985989875209286	0.0018511682962149838	0.002155951460088668	0.004360809783781437	0.003982959563300208	0.0036865283844414467	0.003976546845735571	0.0065565578629538206	0.006294436565429546	0.005551947074574149	0.005759653140460979	0.008176538125295747	0.007895352201841515	0.007432543438891131	0.007483118201953827	0.010099320510192541	0.009660645208342465	0.00913632776524409	0.00918596207781968	0.019853399236953007	0.01928971376356367	0.018489366839599904	0.018620878447694424	0.00047768498139267896	0.0	0.0	0.00046042724844589213
nematode_0.002_1x_1	0.0027882793139815997	0.0024016267099624994	0.002430602592686426	0.0023654567463005788	0.0	0.0	0.0	0.0	0.005636491254072255	0.005261888615590081	0.005010374807721042	0.004829829574045187	0.007487181548200185	0.007410887156925294	0.0067205204924156055	0.006487644468023763	0.009077453323799256	0.009044559297423415	0.008560679838144283	0.008322744527224729	0.010983688099099486	0.010937817276002173	0.01028375425526108	0.009909293348618554	0.020538249528199305	0.019945423974887657	0.019018161469183042	0.01906134425561493	0.0016525744212380566	0.0016078359860466228	0.0015458922129610324	0.0014798317185311534
nematode_0.002_2x_1	0.002497587728935204	0.0021356087305577226	0.0018688587344304795	0.00195973611044075	0.0	0.0	0.0	0.0	0.005338589943358806	0.004877314509569736	0.004550037538805226	0.004522216821650095	0.0072357845316977296	0.007140366128651531	0.00633983186179317	0.00628095522250225	0.009083790983439708	0.008805348944542678	0.008269042258431255	0.008196674894721787	0.010946160339450497	0.010792792585930909	0.009995848954085595	0.009842499335943613	0.020529876024610323	0.020117131909855365	0.01930552920270938	0.019136125968038584	0.0014634261821217854	0.0012254546127615105	0.0010000053680168746	0.0010220247587687417
nematode_0.002_4x_1	0.0023851832545260243	0.0018542342578924378	0.0016548508821508723	0.001829528705131044	0.0	0.0	0.0	0.0	0.005256848555102902	0.004740666497708771	0.00439536131133884	0.0044478799267052	0.007368632373016476	0.007021040239394548	0.0062753951528915905	0.006265457558525246	0.00896381777239994	0.008668705236640782	0.008149060988974622	0.008021298940800455	0.01075958645363455	0.010490303542670838	0.009863679637166771	0.009698628701141658	0.02037878682728427	0.019968959563690998	0.01908228184221471	0.01906622059185416	0.001322804908998674	0.0009958972959245324	0.0007328862607461424	0.0009272124356375218
nematode_0.002_8x_1	0.002383699159512021	0.001766073979038698	0.0017711030531030033	0.0021554664327470634	0.0	0.0	0.0	0.0	0.005102839318618039	0.0047278172223450465	0.004458816144040935	0.004744591256448378	0.007381416292711311	0.007088086055424004	0.006420753137836442	0.0065675263141565495	0.008942169198342892	0.00866849535236525	0.008130765556607022	0.008225931145839496	0.010760559051127333	0.010422678688030188	0.009881293789398636	0.009998073849538793	0.020609127507754364	0.019982714212161076	0.019237187334176526	0.019334687172643382	0.0013106768078864058	0.0009627225118259163	0.0008363623351424125	0.00122814315680768
nematode_0.004_1x_1	0.004505645756419047	0.004471765301861378	0.0043611734661294565	0.004331824901873201	0.005636065197721089	0.0053766093783691625	0.005286232581480246	0.0050702942164619225	0.0	0.0	0.0	0.0	0.009339794420474466	0.009547337468064526	0.008792734579342395	0.008595727392323399	0.010780871131583351	0.011024129042665717	0.010416697801489969	0.01032034961810712	0.012971147321506997	0.012939487691283577	0.012390425733203573	0.01202080255511832	0.02210365204531337	0.02184381874515969	0.020983602441079992	0.02086740758559245	0.0036143262803773886	0.0035834697798429937	0.00350876388142302	0.0035210514532369834
nematode_0.004_2x_1	0.00426657207544758	0.003987881206331705	0.003828591398072555	0.003929315800309331	0.0052225824814231105	0.004875719320933214	0.004733334887178342	0.004665379116034884	0.0	0.0	0.0	0.0	0.009170337263940233	0.009057588579710632	0.008290362267227624	0.008213731764149032	0.010832879648884103	0.010678399121499196	0.010221678435428585	0.010058457092625792	0.012564615654815555	0.012317981606855518	0.011886790959393176	0.01164536459994998	0.021982366601038295	0.021588013962353887	0.020912554100773306	0.02081015135527434	0.003293878057678709	0.003145912017699821	0.002962013694510676	0.003017134138179737
