sample	oyster_0.001_1x_1	oyster_0.001_2x_1	oyster_0.001_4x_1	oyster_0.001_8x_1	oyster_0.002_1x_1	oyster_0.002_2x_1	oyster_0.002_4x_1	oyster_0.002_8x_1	oyster_0.004_1x_1	oyster_0.004_2x_1	oyster_0.004_4x_1	oyster_0.004_8x_1	oyster_0.006_1x_1	oyster_0.006_2x_1	oyster_0.006_4x_1	oyster_0.006_8x_1	oyster_0.008_1x_1	oyster_0.008_2x_1	oyster_0.008_4x_1	oyster_0.008_8x_1	oyster_0.01_1x_1	oyster_0.01_2x_1	oyster_0.01_4x_1	oyster_0.01_8x_1	oyster_0.02_1x_1	oyster_0.02_2x_1	oyster_0.02_4x_1	oyster_0.02_8x_1	oyster_0.0_1x_1	oyster_0.0_2x_1	oyster_0.0_4x_1	oyster_0.0_8x_1
oyster_0.001_1x_1	0.0	0.0	0.0	0.0	0.0026423856985909634	0.0026900016754109494	0.0024351689182584807	0.0025040784928227573	0.004644068651325103	0.004757980082934608	0.004343331778533393	0.004139541807730095	0.006614396868914999	0.006861058768201861	0.006400269500637443	0.0061707166171284635	0.008564443967198142	0.00859194244523932	0.008131094806191537	0.007954344193115467	0.010345673195312084	0.010297360824001157	0.00976069171375651	0.009532522401587687	0.019471791024712137	0.019071585380867378	0.018570763736886667	0.01831770643256397	0.0009564856860674689	0.0006824716637833163	0.0006033078718185769	0.0007681073692031247
oyster_0.001_2x_1	0.0	0.0	0.0	0.0	0.002407402459394918	0.002250797990433614	0.002094983099585595	0.0021739713809125227	0.004527706316800705	0.004316322533404062	0.003953816551867335	0.003901072267620365	0.006608300718639	0.006571099862052887	0.005972277884609391	0.005869552231234059	0.00835371440025266	0.008335647613498308	0.007807325127869776	0.00762982550962987	0.010378383476619566	0.010116448903327543	0.009535322560213024	0.009260720319131952	0.01945249693834283	0.01923245218605055	0.01870428500451267	0.01834091490317885	0.0007497091809082671	0.0	0.0	0.0
oyster_0.001_4x_1	0.0	0.0	0.0	0.0	0.002347134155048861	0.002082731332475718	0.0019460837847657302	0.002115444723439449	0.004572381153183921	0.004225234759856975	0.003816714022310509	0.003813726203522397	0.006604354891847713	0.006381676382808571	0.005827656034246802	0.005776395660043542	0.008338583861065464	0.008182686711493435	0.007653166041705079	0.007586029695622481	0.010420193701287212	0.010006159259905648	0.009389451789270645	0.009325424969694233	0.01966268316189068	0.019232763064121368	0.01861546225359887	0.01854483343671014	0.0006335139082426026	0.0	0.0	0.0
oyster_0.001_8x_1	0.0	0.0	0.0	0.0	0.002578411713262688	0.0022746674845244945	0.00223589274399351	0.0026908174187833703	0.004698016648195083	0.004353402488782552	0.00402133557546001	0.004421475444712433	0.006668985118655208	0.006521854752754344	0.006075704010214169	0.006305320124035723	0.008476974312224547	0.008332366627558372	0.007868017955475919	0.008171491273243328	0.010534588275217416	0.010222532692377839	0.00967943875467616	0.009871950523987727	0.019887863475727668	0.019510956045204295	0.01904929378897333	0.01915772692650828	0.0007269063508683749	0.0	0.0	0.0009160331525273249
oyster_0.002_1x_1	0.002641735587989752	0.002461564807086478	0.0024050095422999806	0.0025931712728625047	0.0	0.0	0.0	0.0	0.005632430539175421	0.005680462224929152	0.005362370797697508	0.0052338319813070725	0.00750186475515399	0.007651134158351779	0.007200564984053665	0.006967893182129773	0.009409209412153959	0.009446631305434543	0.008960198788659801	0.008809291640551643	0.011314298879045443	0.011291346387853602	0.010704243576079174	0.010482277224024455	0.02026904469376683	0.020081279409875617	0.019561798361254497	0.019165363044353262	0.0017976224203074041	0.0014554497900179876	0.0014697035992186844	0.0017376497314253933
oyster_0.002_2x_1	0.002628424635078233	0.002249314442824109	0.0020874518325282266	0.0022389945809059095	0.0	0.0	0.0	0.0	0.005519310231807512	0.005414555092966497	0.005020193861534057	0.004992963343691308	0.007489443607049815	0.007463756764182635	0.007025030367145606	0.0069100264525114065	0.009216483685579606	0.009243663742781265	0.008790491253876974	0.00860391433898584	0.01131761610536701	0.011124560995144776	0.010524895439738334	0.01020548143381788	0.020539906195072333	0.0202257719378983	0.01965026463858829	0.019304709308565	0.0017251128031012108	0.0012998727775875318	0.0011780678053584998	0.0013727793479608869
oyster_0.002_4x_1	0.0023736317287287373	0.002086791708174441	0.0019441673028540213	0.0021955304048830123	0.0	0.0	0.0	0.0	0.005521055724908661	0.005206987960965154	0.004858670999689207	0.004871707240336971	0.0075414547219830805	0.0073727073759662825	0.006879220339256656	0.006806681212504189	0.0093163309975733	0.009183457156015184	0.00864786744992996	0.008542849544767712	0.01145647267647697	0.01101127355533016	0.01036325115162548	0.010221486361148417	0.02063830060597626	0.020178475784659585	0.019519943274136257	0.019381975543051468	0.0015807970846264082	0.001115523365498924	0.001028562369501788	0.0013554644024225322
oyster_0.002_8x_1	0.0024865198639885725	0.0022047214126886087	0.0021499320073509825	0.002688156150729907	0.0	0.0	0.0	0.0	0.0056182503671259884	0.005302168911752779	0.004945116200121933	0.005326484652864742	0.00766914015818518	0.00753179256050913	0.007046431522708238	0.007187549339746298	0.009381533997291407	0.009211137050805762	0.008738172588165059	0.009016906193681846	0.011397431353642844	0.011110062164652372	0.010573687455205094	0.010732090824402957	0.02064518465969479	0.02032426740617924	0.019866974425933083	0.019935890977082645	0.0016087907540952697	0.0011910815065493514	0.0012585730427269336	0.001819910837455653
oyster_0.004_1x_1	0.004638997943902857	0.004626170061586863	0.004682627831422681	0.00472332447895889	0.005627681442298563	0.005643145421346135	0.00566025401411834	0.005655768431074089	0.0	0.0	0.0	0.0	0.009500928283941577	0.009747954412821466	0.009349263504559075	0.00921039349319605	0.011314288657810126	0.011494038669922544	0.011105939985141072	0.010977251377627206	0.013297237948719577	0.01317390641043066	0.012710053878326879	0.012431731905776868	0.02191418838158616	0.022067665439245356	0.02135083894744835	0.021069323914311495	0.004065618364484194	0.003709494358728651	0.0036978719322785306	0.0038542885982897146
oyster_0.004_2x_1	0.004633226236842697	0.004299166079207044	0.004221547660501453	0.004271982660535813	0.005532857256447828	0.005396692157428255	0.005208029095242272	0.005209621305852319	0.0	0.0	0.0	0.0	0.009535252496383534	0.009509165065857531	0.008990746138501853	0.00874388213452542	0.011336916947908827	0.011279070282120251	0.010749869380285406	0.010534335305135738	0.013329459151389278	0.013148875445050178	0.012488276248022047	0.012199839943068289	0.022255575537990745	0.022039687244165853	0.021404308594781332	0.02103833853430121	0.0038592056158576514	0.003433376993031681	0.0032441548512059243	0.0033993342838303047
